date,close_eur,close_usd,close_gld,sma50d_eur,sma200d_eur,sma200w_eur,sma200w_factor_eur,sma50d_usd,sma200d_usd,sma200w_usd,sma200w_factor_usd,sma50d_gld,sma200d_gld,sma200w_gld,sma200w_factor_gld,powerlaw_q01_eur,powerlaw_q50_eur,powerlaw_q99_eur,powerlaw_factor_eur,powerlaw_q01_usd,powerlaw_q50_usd,powerlaw_q99_usd,powerlaw_factor_usd
2010-09-14,0.08,0.10,0.00007881152224455216,0.08,,,,0.10,,,,0.00008187,,,,0.05,0.11,3.97,0.00765306,0.07,0.16,6.79,0.00446429
2010-09-15,0.08,0.10,0.00007890168849613381,0.08,,,,0.10,,,,0.00008173,,,,0.06,0.12,4.00,0.00507614,0.07,0.16,6.85,0.00442478
2010-09-16,0.08,0.10,0.00007844675426554226,0.08,,,,0.10,,,,0.00008158,,,,0.06,0.12,4.03,0.00503778,0.08,0.16,6.90,0.00293255
2010-09-17,0.08,0.10,0.0000784375245117264,0.08,,,,0.10,,,,0.00008143,,,,0.06,0.12,4.06,0.00500000,0.08,0.16,6.95,0.00291121
2010-09-18,0.08,0.10,0.0000784375245117264,0.08,,,,0.10,,,,0.00008131,,,,0.06,0.12,4.09,0.00496278,0.08,0.16,7.00,0.00289017
2010-09-19,0.08,0.10,0.0000784375245117264,0.08,,,,0.10,,,,0.00008118,,,,0.06,0.12,4.12,0.00492611,0.08,0.16,7.05,0.00286944
2010-09-20,0.08,0.10,0.00007820748445626246,0.08,,,,0.10,,,,0.00008105,,,,0.06,0.12,4.16,0.00487805,0.08,0.16,7.10,0.00284900
2010-09-21,0.08,0.10,0.00007763975155279503,0.08,,,,0.10,,,,0.00008091,,,,0.06,0.12,4.19,0.00484262,0.08,0.17,7.15,0.00282885
2010-09-22,0.08,0.10,0.00007743833972199637,0.08,,,,0.10,,,,0.00008078,,,,0.06,0.12,4.22,0.00480769,0.08,0.17,7.21,0.00280505
2010-09-23,0.08,0.10,0.00007736644617229508,0.08,,,,0.10,,,,0.00008065,,,,0.06,0.13,4.25,0.00477327,0.08,0.17,7.26,0.00278552
2010-09-24,0.08,0.10,0.0000771039747098963,0.08,,,,0.10,,,,0.00008052,,,,0.06,0.13,4.28,0.00473934,0.08,0.17,7.31,0.00276625
2010-09-25,0.08,0.10,0.0000771039747098963,0.08,,,,0.10,,,,0.00008040,,,,0.06,0.13,4.32,0.00469484,0.08,0.17,7.37,0.00274348
2010-09-26,0.08,0.10,0.0000771039747098963,0.08,,,,0.10,,,,0.00008029,,,,0.06,0.13,4.35,0.00466200,0.08,0.17,7.42,0.00272480
2010-09-27,0.08,0.10,0.00007722007722007723,0.08,,,,0.10,,,,0.00008017,,,,0.06,0.13,4.38,0.00462963,0.08,0.18,7.47,0.00270636
2010-09-28,0.08,0.10,0.00007641462575937034,0.08,,,,0.10,,,,0.00008004,,,,0.06,0.13,4.42,0.00458716,0.08,0.18,7.53,0.00268456
2010-09-29,0.08,0.10,0.0000763708568810142,0.08,,,,0.10,,,,0.00007990,,,,0.06,0.13,4.45,0.00455581,0.09,0.18,7.58,0.00133511
2010-09-30,0.08,0.10,0.00007640003056001222,0.08,,,,0.10,,,,0.00007976,,,,0.06,0.13,4.48,0.00452489,0.09,0.18,7.64,0.00132450
2010-10-01,0.07,0.10,0.00007582650894752806,0.08,,,,0.10,,,,0.00007963,,,,0.06,0.13,4.52,0.00224215,0.09,0.18,7.69,0.00131579
2010-10-02,0.07,0.10,0.00007582650894752806,0.08,,,,0.10,,,,0.00007951,,,,0.06,0.14,4.55,0.00222717,0.09,0.18,7.75,0.00130548
2010-10-03,0.07,0.10,0.00007582650894752806,0.08,,,,0.10,,,,0.00007938,,,,0.07,0.14,4.58,0.00000000,0.09,0.19,7.80,0.00129702
2010-10-04,0.07,0.10,0.00007604562737642586,0.08,,,,0.10,,,,0.00007925,,,,0.07,0.14,4.62,0.00000000,0.09,0.19,7.86,0.00128700
2010-10-05,0.07,0.10,0.00007461294534601754,0.08,,,,0.10,,,,0.00007911,,,,0.07,0.14,4.65,0.00000000,0.09,0.19,7.92,0.00127714
2010-10-06,0.07,0.10,0.00007410975654944975,0.08,,,,0.10,,,,0.00007896,,,,0.07,0.14,4.69,0.00000000,0.09,0.19,7.97,0.00126904
2010-10-07,0.07,0.10,0.00007497938067031566,0.08,,,,0.10,,,,0.00007883,,,,0.07,0.14,4.72,0.00000000,0.09,0.19,8.03,0.00125945
2010-10-08,0.07,0.10,0.00007424456158586383,0.08,,,,0.10,,,,0.00007870,,,,0.07,0.14,4.76,0.00000000,0.09,0.19,8.09,0.00125000
2010-10-09,0.07,0.10,0.00007424456158586383,0.08,,,,0.10,,,,0.00007855,,,,0.07,0.15,4.79,0.00000000,0.09,0.20,8.15,0.00124069
2010-10-10,0.07,0.10,0.00007424456158586383,0.08,,,,0.10,,,,0.00007841,,,,0.07,0.15,4.83,0.00000000,0.09,0.20,8.21,0.00123153
2010-10-11,0.07,0.10,0.0000738579711215333,0.08,,,,0.10,,,,0.00007826,,,,0.07,0.15,4.87,0.00000000,0.10,0.20,8.26,0.00000000
2010-10-12,0.07,0.10,0.00007403842594306445,0.08,,,,0.10,,,,0.00007811,,,,0.07,0.15,4.90,0.00000000,0.10,0.20,8.32,0.00000000
2010-10-13,0.07,0.10,0.00007288098535092196,0.08,,,,0.10,,,,0.00007794,,,,0.07,0.15,4.94,0.00000000,0.10,0.20,8.38,0.00000000
2010-10-14,0.07,0.10,0.00007241391795503096,0.08,,,,0.10,,,,0.00007777,,,,0.07,0.15,4.97,0.00000000,0.10,0.21,8.44,0.00000000
2010-10-15,0.07,0.10,0.00007303801628747763,0.08,,,,0.10,,,,0.00007761,,,,0.07,0.15,5.01,0.00000000,0.10,0.21,8.50,0.00000000
2010-10-16,0.07,0.10,0.00007303801628747763,0.08,,,,0.10,,,,0.00007746,,,,0.07,0.15,5.05,0.00000000,0.10,0.21,8.56,0.00000000
2010-10-17,0.07,0.10,0.00007303801628747763,0.08,,,,0.10,,,,0.00007731,,,,0.07,0.16,5.08,0.00000000,0.10,0.21,8.62,0.00000000
2010-10-18,0.07,0.10,0.00007299802905321556,0.08,,,,0.10,,,,0.00007715,,,,0.08,0.16,5.12,-0.00198413,0.10,0.21,8.68,0.00000000
2010-10-19,0.07,0.10,0.00007498781448014699,0.08,,,,0.10,,,,0.00007703,,,,0.08,0.16,5.16,-0.00196850,0.10,0.21,8.74,0.00000000
2010-10-20,0.07,0.10,0.00007434391495056131,0.08,,,,0.10,,,,0.00007692,,,,0.08,0.16,5.20,-0.00195312,0.10,0.22,8.80,0.00000000
2010-10-21,0.07,0.10,0.0000753835136255701,0.08,,,,0.10,,,,0.00007682,,,,0.08,0.16,5.24,-0.00193798,0.10,0.22,8.87,0.00000000
2010-10-22,0.07,0.10,0.00007528986598403855,0.08,,,,0.10,,,,0.00007672,,,,0.08,0.16,5.27,-0.00192678,0.10,0.22,8.93,0.00000000
2010-10-23,0.07,0.10,0.00007528986598403855,0.08,,,,0.10,,,,0.00007663,,,,0.08,0.16,5.31,-0.00191205,0.11,0.22,8.99,-0.00112613
2010-10-24,0.07,0.10,0.00007528986598403855,0.08,,,,0.10,,,,0.00007653,,,,0.08,0.17,5.35,-0.00189753,0.11,0.22,9.05,-0.00111857
2010-10-25,0.07,0.10,0.00007462686567164179,0.07,,,,0.10,,,,0.00007642,,,,0.08,0.17,5.39,-0.00188324,0.11,0.23,9.12,-0.00110988
2010-10-26,0.14,0.20,0.00014923702570607768,0.08,,,,0.10,,,,0.00007780,,,,0.08,0.17,5.43,0.01121495,0.11,0.23,9.18,0.00992282
2010-10-27,0.14,0.20,0.00015074998115625237,0.08,,,,0.10,,,,0.00007922,,,,0.08,0.17,5.47,0.01113173,0.11,0.23,9.24,0.00985761
2010-10-28,0.14,0.20,0.0001487707814185294,0.08,,,,0.11,,,,0.00008061,,,,0.08,0.17,5.51,0.01104972,0.11,0.23,9.31,0.00978261
2010-10-29,0.14,0.20,0.00014709667929246496,0.08,,,,0.11,,,,0.00008194,,,,0.08,0.17,5.55,0.01096892,0.11,0.23,9.37,0.00971922
2010-10-30,0.14,0.20,0.00014709667929246496,0.08,,,,0.11,,,,0.00008328,,,,0.08,0.18,5.59,0.01088929,0.11,0.24,9.44,0.00964630
2010-10-31,0.14,0.20,0.00014709667929246496,0.08,,,,0.11,,,,0.00008462,,,,0.08,0.18,5.63,0.01081081,0.11,0.24,9.50,0.00958466
2010-11-01,0.15,0.20,0.00014780873549626784,0.08,,,,0.11,,,,0.00008597,,,,0.09,0.18,5.67,0.01075269,0.11,0.24,9.57,0.00951374
2010-11-02,0.15,0.20,0.00014740022847035416,0.08,,,,0.12,,,,0.00008731,,,,0.09,0.18,5.71,0.01067616,0.12,0.24,9.63,0.00841220
2010-11-03,0.15,0.20,0.00014837345598872362,0.09,,,,0.12,,,,0.00008870,,,,0.09,0.18,5.75,0.01060071,0.12,0.24,9.70,0.00835073
2010-11-04,0.15,0.20,0.00014370396982216636,0.09,,,,0.12,,,,0.00009000,,,,0.09,0.18,5.79,0.01052632,0.12,0.25,9.77,0.00829016
2010-11-05,0.22,0.30,0.00021520031562712958,0.09,,,,0.12,,,,0.00009273,,,,0.09,0.19,5.83,0.02264808,0.12,0.25,9.83,0.01853759
2010-11-06,0.29,0.40,0.00021520031562712958,0.09,,,,0.13,,,,0.00009547,,,,0.09,0.19,5.87,0.03460208,0.12,0.25,9.90,0.02862986
2010-11-07,0.22,0.30,0.00021520031562712958,0.10,,,,0.13,,,,0.00009820,,,,0.09,0.19,5.92,0.02229846,0.12,0.25,9.97,0.01827411
2010-11-08,0.15,0.20,0.0001418691257315127,0.10,,,,0.14,,,,0.00009947,,,,0.09,0.19,5.96,0.01022147,0.12,0.26,10.04,0.00806452
2010-11-09,0.15,0.20,0.00014360078980434394,0.10,,,,0.14,,,,0.00010078,,,,0.09,0.19,6.00,0.01015228,0.12,0.26,10.11,0.00800801
2010-11-10,0.15,0.20,0.0001424197108879869,0.10,,,,0.14,,,,0.00010208,,,,0.09,0.19,6.04,0.01008403,0.12,0.26,10.17,0.00796020
2010-11-11,0.15,0.20,0.00014196479273140261,0.10,,,,0.14,,,,0.00010337,,,,0.09,0.20,6.09,0.01000000,0.13,0.26,10.24,0.00692384
2010-11-12,0.22,0.30,0.00021926298402303722,0.11,,,,0.15,,,,0.00010620,,,,0.09,0.20,6.13,0.02152318,0.13,0.26,10.31,0.01669941
2010-11-13,0.22,0.30,0.00021926298402303722,0.11,,,,0.15,,,,0.00010905,,,,0.09,0.20,6.17,0.02138158,0.13,0.27,10.38,0.01658537
2010-11-14,0.22,0.30,0.00021926298402303722,0.11,,,,0.15,,,,0.00011189,,,,0.10,0.20,6.21,0.01963993,0.13,0.27,10.45,0.01647287
2010-11-15,0.22,0.30,0.00022059634545387697,0.11,,,,0.16,,,,0.00011476,,,,0.10,0.20,6.26,0.01948052,0.13,0.27,10.52,0.01636189
2010-11-16,0.15,0.20,0.00014916467780429595,0.12,,,,0.16,,,,0.00011620,,,,0.10,0.20,6.30,0.00806452,0.13,0.27,10.60,0.00668577
2010-11-17,0.15,0.20,0.00014968939450639925,0.12,,,,0.16,,,,0.00011767,,,,0.10,0.21,6.35,0.00800000,0.13,0.28,10.67,0.00664137
2010-11-18,0.22,0.30,0.00022160664819944597,0.12,,,,0.17,,,,0.00012057,,,,0.10,0.21,6.39,0.01907790,0.13,0.28,10.74,0.01602262
2010-11-19,0.22,0.30,0.00022157391336459986,0.12,,,,0.17,,,,0.00012347,,,,0.10,0.21,6.44,0.01892744,0.13,0.28,10.81,0.01591760
2010-11-20,0.22,0.30,0.00022157391336459986,0.13,,,,0.17,,,,0.00012639,,,,0.10,0.21,6.48,0.01880878,0.14,0.28,10.88,0.01489758
2010-11-21,0.22,0.30,0.00022157391336459986,0.13,,,,0.18,,,,0.00012930,,,,0.10,0.21,6.53,0.01866252,0.14,0.29,10.96,0.01478743
2010-11-22,0.22,0.30,0.00021957913998170173,0.13,,,,0.18,,,,0.00013218,,,,0.10,0.21,6.57,0.01854714,0.14,0.29,11.03,0.01469238
2010-11-23,0.22,0.30,0.0002179282289699259,0.13,,,,0.19,,,,0.00013502,,,,0.10,0.22,6.62,0.01840491,0.14,0.29,11.10,0.01459854
2010-11-24,0.22,0.30,0.00021853146853146853,0.14,,,,0.19,,,,0.00013789,,,,0.10,0.22,6.66,0.01829268,0.14,0.29,11.18,0.01449275
2010-11-25,0.22,0.30,0.00021821355833575792,0.14,,,,0.19,,,,0.00014078,,,,0.11,0.22,6.71,0.01666667,0.14,0.30,11.25,0.01440144
2010-11-26,0.22,0.30,0.000219986507494207,0.14,,,,0.20,,,,0.00014368,,,,0.11,0.22,6.76,0.01654135,0.14,0.30,11.33,0.01429848
2010-11-27,0.22,0.30,0.000219986507494207,0.15,,,,0.20,,,,0.00014659,,,,0.11,0.22,6.80,0.01644245,0.14,0.30,11.40,0.01420959
2010-11-28,0.22,0.30,0.000219986507494207,0.15,,,,0.21,,,,0.00014951,,,,0.11,0.23,6.85,0.01632047,0.14,0.30,11.48,0.01410935
2010-11-29,0.15,0.20,0.00014627367805163463,0.15,,,,0.21,,,,0.00015095,,,,0.11,0.23,6.90,0.00589102,0.15,0.31,11.55,0.00438596
2010-11-30,0.15,0.20,0.00014426891726177597,0.15,,,,0.21,,,,0.00015236,,,,0.11,0.23,6.94,0.00585652,0.15,0.31,11.63,0.00435540
2010-12-01,0.15,0.20,0.00014419610670511897,0.15,,,,0.21,,,,0.00015376,,,,0.11,0.23,6.99,0.00581395,0.15,0.31,11.71,0.00432526
2010-12-02,0.23,0.30,0.00021654395842355995,0.16,,,,0.22,,,,0.00015663,,,,0.11,0.23,7.04,0.01731602,0.15,0.31,11.78,0.01289768
2010-12-03,0.23,0.30,0.00021203661165494577,0.16,,,,0.22,,,,0.00015942,,,,0.11,0.24,7.09,0.01719198,0.15,0.32,11.86,0.01280956
2010-12-04,0.15,0.20,0.00021203661165494577,0.16,,,,0.22,,,,0.00016220,,,,0.11,0.24,7.14,0.00568990,0.15,0.32,11.94,0.00424088
2010-12-05,0.15,0.20,0.00021203661165494577,0.16,,,,0.22,,,,0.00016498,,,,0.11,0.24,7.19,0.00564972,0.15,0.32,12.02,0.00421230
2010-12-06,0.15,0.20,0.00014038043096792309,0.17,,,,0.23,,,,0.00016633,,,,0.12,0.24,7.23,0.00421941,0.15,0.32,12.10,0.00418410
2010-12-07,0.15,0.20,0.0001427806532214885,0.17,,,,0.23,,,,0.00016773,,,,0.12,0.24,7.28,0.00418994,0.16,0.33,12.18,0.00332779
2010-12-08,0.15,0.20,0.00014485405953501847,0.17,,,,0.23,,,,0.00016912,,,,0.12,0.25,7.33,0.00416089,0.16,0.33,12.26,0.00330579
2010-12-09,0.15,0.20,0.0001442221020371372,0.17,,,,0.23,,,,0.00017052,,,,0.12,0.25,7.38,0.00413223,0.16,0.33,12.34,0.00328407
2010-12-10,0.15,0.20,0.0001444043321299639,0.17,,,,0.23,,,,0.00017190,,,,0.12,0.25,7.43,0.00410397,0.16,0.34,12.42,0.00326264
2010-12-11,0.15,0.20,0.0001444043321299639,0.17,,,,0.24,,,,0.00017328,,,,0.12,0.25,7.48,0.00407609,0.16,0.34,12.50,0.00324149
2010-12-12,0.15,0.20,0.0001444043321299639,0.18,,,,0.24,,,,0.00017467,,,,0.12,0.25,7.53,0.00404858,0.16,0.34,12.58,0.00322061
2010-12-13,0.15,0.20,0.0001434257234034924,0.18,,,,0.24,,,,0.00017603,,,,0.12,0.26,7.59,0.00401606,0.16,0.34,12.66,0.00320000
2010-12-14,0.15,0.20,0.0001432716071492532,0.18,,,,0.24,,,,0.00017740,,,,0.12,0.26,7.64,0.00398936,0.17,0.35,12.74,0.00238663
2010-12-15,0.15,0.20,0.00014488029265819117,0.18,,,,0.24,,,,0.00017732,,,,0.12,0.26,7.69,0.00396301,0.17,0.35,12.82,0.00237154
2010-12-16,0.23,0.30,0.00021899408715964666,0.18,,,,0.24,,,,0.00017868,,,,0.13,0.26,7.74,0.01314060,0.17,0.35,12.91,0.01020408
2010-12-17,0.15,0.20,0.00014545454545454546,0.18,,,,0.24,,,,0.00017861,,,,0.13,0.27,7.79,0.00261097,0.17,0.36,12.99,0.00234009
2010-12-18,0.15,0.20,0.00014545454545454546,0.18,,,,0.24,,,,0.00017858,,,,0.13,0.27,7.84,0.00259403,0.17,0.36,13.07,0.00232558
2010-12-19,0.15,0.20,0.00014545454545454546,0.18,,,,0.24,,,,0.00017855,,,,0.13,0.27,7.90,0.00257400,0.17,0.36,13.16,0.00230947
2010-12-20,0.23,0.30,0.00021651270207852195,0.18,,,,0.25,,,,0.00017994,,,,0.13,0.27,7.95,0.01278772,0.17,0.36,13.24,0.00994644
2010-12-21,0.15,0.20,0.00014434701021255098,0.18,,,,0.25,,,,0.00017987,,,,0.13,0.27,8.00,0.00254130,0.17,0.37,13.33,0.00227964
2010-12-22,0.23,0.30,0.0002165361434912844,0.18,,,,0.25,,,,0.00018125,,,,0.13,0.28,8.06,0.01261034,0.18,0.37,13.41,0.00907029
2010-12-23,0.23,0.30,0.0002175252873146503,0.19,,,,0.25,,,,0.00018263,,,,0.13,0.28,8.11,0.01253133,0.18,0.37,13.50,0.00900901
2010-12-24,0.15,0.20,0.00014461315979754158,0.19,,,,0.25,,,,0.00018265,,,,0.13,0.28,8.16,0.00249066,0.18,0.38,13.59,0.00149142
2010-12-25,0.15,0.20,0.00014461315979754158,0.18,,,,0.25,,,,0.00018124,,,,0.14,0.28,8.22,0.00123762,0.18,0.38,13.67,0.00148258
2010-12-26,0.23,0.30,0.00014461315979754158,0.18,,,,0.25,,,,0.00017983,,,,0.14,0.29,8.27,0.01107011,0.18,0.38,13.76,0.00883652
2010-12-27,0.23,0.30,0.00021674734484502565,0.18,,,,0.25,,,,0.00017986,,,,0.14,0.29,8.33,0.01098901,0.18,0.39,13.85,0.00877835
2010-12-28,0.23,0.30,0.00021333333333333333,0.19,,,,0.25,,,,0.00018129,,,,0.14,0.29,8.38,0.01092233,0.19,0.39,13.93,0.00800582
2010-12-29,0.23,0.30,0.00021244954323348204,0.19,,,,0.25,,,,0.00018266,,,,0.14,0.29,8.44,0.01084337,0.19,0.39,14.02,0.00795372
2010-12-30,0.23,0.30,0.00021363717286807904,0.19,,,,0.25,,,,0.00018409,,,,0.14,0.30,8.49,0.01077844,0.19,0.39,14.11,0.00790230
2010-12-31,0.23,0.30,0.0002110520946920398,0.19,,,,0.25,,,,0.00018547,,,,0.14,0.30,8.55,0.01070155,0.19,0.40,14.20,0.00785153
2011-01-01,0.22,0.30,0.0002110520946920398,0.19,,,,0.25,,,,0.00018531,,,,0.14,0.30,8.61,0.00944510,0.19,0.40,14.29,0.00780142
2011-01-02,0.22,0.30,0.0002110520946920398,0.19,,,,0.25,,,,0.00018514,,,,0.14,0.30,8.66,0.00938967,0.19,0.40,14.38,0.00775194
2011-01-03,0.22,0.30,0.00021213406873143826,0.19,,,,0.25,,,,0.00018500,,,,0.15,0.31,8.72,0.00816803,0.19,0.41,14.47,0.00770308
2011-01-04,0.22,0.30,0.0002171788467803236,0.19,,,,0.25,,,,0.00018493,,,,0.15,0.31,8.78,0.00811124,0.20,0.41,14.56,0.00696379
2011-01-05,0.22,0.30,0.0002174779803544891,0.19,,,,0.26,,,,0.00018630,,,,0.15,0.31,8.83,0.00806452,0.20,0.41,14.65,0.00692042
2011-01-06,0.22,0.30,0.0002187944426211574,0.19,,,,0.26,,,,0.00018768,,,,0.15,0.31,8.89,0.00800915,0.20,0.42,14.75,0.00687285
2011-01-07,0.22,0.30,0.00021902606410162807,0.19,,,,0.26,,,,0.00018763,,,,0.15,0.32,8.95,0.00795455,0.20,0.42,14.84,0.00683060
2011-01-08,0.22,0.30,0.00021902606410162807,0.19,,,,0.26,,,,0.00018758,,,,0.15,0.32,9.01,0.00790068,0.20,0.42,14.93,0.00678887
2011-01-09,0.22,0.30,0.00021902606410162807,0.19,,,,0.26,,,,0.00018753,,,,0.15,0.32,9.07,0.00784753,0.20,0.43,15.03,0.00674309
2011-01-10,0.22,0.30,0.00021802325581395349,0.19,,,,0.26,,,,0.00018746,,,,0.15,0.32,9.13,0.00779510,0.21,0.43,15.12,0.00603622
2011-01-11,0.22,0.30,0.000217296827466319,0.19,,,,0.26,,,,0.00018741,,,,0.16,0.33,9.18,0.00665188,0.21,0.43,15.21,0.00600000
2011-01-12,0.22,0.30,0.00021604493734696817,0.19,,,,0.26,,,,0.00018737,,,,0.16,0.33,9.24,0.00660793,0.21,0.44,15.31,0.00596026
2011-01-13,0.22,0.30,0.00021829294913774285,0.19,,,,0.26,,,,0.00018737,,,,0.16,0.33,9.30,0.00656455,0.21,0.44,15.40,0.00592495
2011-01-14,0.30,0.40,0.0002937181040496384,0.19,,,,0.26,,,,0.00018888,,,,0.16,0.33,9.36,0.01521739,0.21,0.44,15.50,0.01242642
2011-01-15,0.30,0.40,0.0002937181040496384,0.20,,,,0.26,,,,0.00019035,,,,0.16,0.34,9.42,0.01511879,0.21,0.45,15.60,0.01234568
2011-01-16,0.30,0.40,0.0002937181040496384,0.20,,,,0.26,,,,0.00019183,,,,0.16,0.34,9.49,0.01500536,0.22,0.45,15.69,0.01163542
2011-01-17,0.22,0.30,0.00022034520749173705,0.20,,,,0.26,,,,0.00019183,,,,0.16,0.34,9.55,0.00638978,0.22,0.46,15.79,0.00513809
2011-01-18,0.22,0.30,0.00021948275231371402,0.20,,,,0.27,,,,0.00019330,,,,0.16,0.34,9.61,0.00634921,0.22,0.46,15.89,0.00510530
2011-01-19,0.22,0.30,0.00021904205607476635,0.20,,,,0.27,,,,0.00019479,,,,0.17,0.35,9.67,0.00526316,0.22,0.46,15.98,0.00507614
2011-01-20,0.30,0.40,0.0002972320267508824,0.20,,,,0.27,,,,0.00019785,,,,0.17,0.35,9.73,0.01359833,0.22,0.47,16.08,0.01134931
2011-01-21,0.30,0.40,0.000297929390734396,0.20,,,,0.27,,,,0.00019948,,,,0.17,0.35,9.79,0.01351351,0.22,0.47,16.18,0.01127820
2011-01-22,0.30,0.40,0.000297929390734396,0.21,,,,0.28,,,,0.00020120,,,,0.17,0.36,9.86,0.01341589,0.23,0.47,16.28,0.01059190
2011-01-23,0.30,0.40,0.000297929390734396,0.21,,,,0.28,,,,0.00020292,,,,0.17,0.36,9.92,0.01333333,0.23,0.48,16.38,0.01052632
2011-01-24,0.30,0.40,0.00029970404225826994,0.21,,,,0.28,,,,0.00020467,,,,0.17,0.36,9.98,0.01325178,0.23,0.48,16.48,0.01046154
2011-01-25,0.30,0.40,0.0003002214132923031,0.22,,,,0.29,,,,0.00020787,,,,0.17,0.36,10.05,0.01315789,0.23,0.48,16.58,0.01039755
2011-01-26,0.30,0.40,0.0002972651605231867,0.22,,,,0.29,,,,0.00021096,,,,0.18,0.37,10.11,0.01208459,0.23,0.49,16.68,0.01033435
2011-01-27,0.30,0.40,0.00030432136335970786,0.22,,,,0.30,,,,0.00021415,,,,0.18,0.37,10.17,0.01201201,0.23,0.49,16.79,0.01026570
2011-01-28,0.30,0.40,0.00029880850110185637,0.22,,,,0.30,,,,0.00021724,,,,0.18,0.37,10.24,0.01192843,0.24,0.50,16.89,0.00960961
2011-01-29,0.30,0.40,0.00029880850110185637,0.23,,,,0.30,,,,0.00022033,,,,0.18,0.38,10.30,0.01185771,0.24,0.50,16.99,0.00955224
2011-01-30,0.37,0.50,0.00029880850110185637,0.23,,,,0.31,,,,0.00022341,,,,0.18,0.38,10.37,0.01864573,0.24,0.50,17.09,0.01543027
2011-01-31,0.37,0.50,0.00037526268387871506,0.24,,,,0.32,,,,0.00022803,,,,0.18,0.38,10.44,0.01851852,0.24,0.51,17.20,0.01533019
2011-02-01,0.51,0.70,0.0005213570178378579,0.24,,,,0.33,,,,0.00023559,,,,0.18,0.38,10.50,0.03197674,0.24,0.51,17.30,0.02696366
2011-02-02,0.51,0.70,0.0005242856607871773,0.25,0.15,,,0.34,0.19,,,0.00024321,0.00014491,,,0.19,0.39,10.57,0.03082852,0.25,0.52,17.41,0.02622378
2011-02-03,0.51,0.70,0.0005165289256198346,0.26,0.15,,,0.35,0.20,,,0.00025064,0.00014708,,,0.19,0.39,10.63,0.03065134,0.25,0.52,17.51,0.02607184
2011-02-04,0.59,0.80,0.0005931198102016608,0.26,0.15,,,0.36,0.20,,,0.00025813,0.00014962,,,0.19,0.39,10.70,0.03805899,0.25,0.52,17.62,0.03166379
2011-02-05,0.66,0.90,0.0005931198102016608,0.28,0.15,,,0.37,0.20,,,0.00026708,0.00015217,,,0.19,0.40,10.77,0.04442344,0.25,0.53,17.72,0.03720664
2011-02-06,0.66,0.90,0.0005931198102016608,0.29,0.16,,,0.38,0.21,,,0.00027603,0.00015471,,,0.19,0.40,10.84,0.04413146,0.25,0.53,17.83,0.03697383
2011-02-07,0.66,0.90,0.0006655327959772241,0.30,0.16,,,0.40,0.21,,,0.00028643,0.00015762,,,0.19,0.40,10.90,0.04388422,0.26,0.54,17.94,0.03619910
2011-02-08,0.66,0.90,0.0006596547806647855,0.30,0.16,,,0.41,0.22,,,0.00029530,0.00016050,,,0.19,0.41,10.97,0.04359926,0.26,0.54,18.05,0.03597527
2011-02-09,0.81,1.10,0.0008066290239788811,0.32,0.17,,,0.43,0.22,,,0.00030854,0.00016411,,,0.20,0.41,11.04,0.05627306,0.26,0.54,18.15,0.04695361
2011-02-10,0.73,1.00,0.0007332991127080736,0.33,0.17,,,0.44,0.23,,,0.00031888,0.00016736,,,0.20,0.41,11.11,0.04857929,0.26,0.55,18.26,0.04111111
2011-02-11,0.81,1.10,0.0008109403221644735,0.34,0.17,,,0.46,0.23,,,0.00033075,0.00017099,,,0.20,0.42,11.18,0.05555556,0.26,0.55,18.37,0.04638321
2011-02-12,0.81,1.10,0.0008109403221644735,0.35,0.18,,,0.48,0.24,,,0.00034407,0.00017461,,,0.20,0.42,11.25,0.05520362,0.27,0.56,18.48,0.04557935
2011-02-13,0.73,1.00,0.0008109403221644735,0.36,0.18,,,0.49,0.24,,,0.00035740,0.00017824,,,0.20,0.42,11.32,0.04766187,0.27,0.56,18.59,0.03984716
2011-02-14,0.81,1.10,0.0008083777328679038,0.38,0.18,,,0.51,0.25,,,0.00037067,0.00018185,,,0.20,0.43,11.39,0.05451296,0.27,0.56,18.70,0.04503527
2011-02-15,0.73,1.00,0.0007273520747717934,0.39,0.19,,,0.52,0.25,,,0.00038089,0.00018506,,,0.21,0.43,11.46,0.04622222,0.27,0.57,18.81,0.03937433
2011-02-16,0.73,1.00,0.0007268234182505361,0.40,0.19,,,0.54,0.25,,,0.00039116,0.00018828,,,0.21,0.43,11.53,0.04593640,0.27,0.57,18.93,0.03912111
2011-02-17,0.73,1.00,0.0007219955958268655,0.41,0.19,,,0.55,0.26,,,0.00040135,0.00019146,,,0.21,0.44,11.60,0.04565408,0.28,0.58,19.04,0.03837953
2011-02-18,0.66,0.90,0.0006478548805067665,0.41,0.20,,,0.56,0.26,,,0.00041003,0.00019428,,,0.21,0.44,11.67,0.03926702,0.28,0.58,19.15,0.03285639
2011-02-19,0.66,0.90,0.0006478548805067665,0.42,0.20,,,0.57,0.27,,,0.00041877,0.00019710,,,0.21,0.44,11.74,0.03902862,0.28,0.59,19.26,0.03266596
2011-02-20,0.66,0.90,0.0006478548805067665,0.43,0.20,,,0.59,0.27,,,0.00042750,0.00019992,,,0.21,0.45,11.82,0.03875969,0.28,0.59,19.38,0.03246073
2011-02-21,0.59,0.80,0.000568727117619877,0.44,0.20,,,0.60,0.27,,,0.00043466,0.00020234,,,0.22,0.45,11.89,0.03170523,0.28,0.60,19.49,0.02706923
